CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_REDACAO
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;544.5;611.6;569.4;668.4;0;1.0;900.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;535.9;608.5;578.9;656.9;0;1.0;920.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;439.6;566.4;560.5;446.2;0;1.0;600.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;478.5;429.5;407.8;388.3;0;1.0;380.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;422.9;542.3;480.7;488.9;1;1.0;840.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;469.7;414.0;496.3;406.3;0;1.0;920.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;631.6;623.0;582.4;710.5;0;1.0;880.0
52017109.0;5209804.0;Hidrolina;GO;2.0;1.0;1;1;1;1;556.8;506.6;538.6;498.1;0;1.0;720.0
60028921.0;5218904.0;Rubiataba;GO;2.0;2.0;0;0;0;0;;;;;0;;
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;536.2;333.8;447.4;441.3;0;1.0;540.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019624.0;5219357.0;Santa Isabel;GO;2.0;1.0;1;1;1;1;445.3;513.6;523.1;543.5;0;1.0;720.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;380.1;481.3;501.4;477.4;0;1.0;640.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019101.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;383.0;416.7;532.4;426.7;1;1.0;400.0
52014550.0;5219456.0;Santa Rita do Novo Destino;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015033.0;5220280.0;São Patrício;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;1;1;0;;485.9;486.9;;1;8.0;0.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;522.0;524.2;490.3;542.8;0;1.0;760.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;562.0;591.4;605.7;687.3;0;1.0;880.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;413.8;549.8;506.2;584.0;1;1.0;800.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;475.0;485.9;527.3;442.8;0;1.0;780.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;506.2;488.3;475.5;502.7;0;1.0;620.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;468.0;491.4;521.9;415.3;0;1.0;640.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;1;1;0;;552.7;565.9;;0;1.0;520.0
52015033.0;5220280.0;São Patrício;GO;2.0;1.0;0;1;1;0;;358.5;478.2;;1;8.0;0.0
52015742.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;575.6;568.8;565.3;700.9;0;1.0;940.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;590.4;628.1;538.1;688.3;1;1.0;920.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;366.5;457.5;483.4;394.5;0;1.0;420.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;480.5;525.0;550.7;692.3;0;1.0;560.0
52018318.0;5214705.0;Nova América;GO;2.0;1.0;1;1;1;1;425.2;483.9;463.5;501.7;0;1.0;520.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;511.6;391.0;527.1;440.5;1;1.0;720.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;496.5;512.9;537.6;448.8;0;1.0;660.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;416.7;402.3;489.4;431.1;0;1.0;580.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;2;2;0;;;;;0;;
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;565.7;495.1;460.7;481.6;1;1.0;620.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;482.9;476.8;525.4;438.4;0;1.0;760.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;417.0;462.2;516.5;453.6;1;1.0;600.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;500.7;461.3;519.6;530.3;0;1.0;760.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;436.7;581.0;579.2;569.5;0;1.0;840.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;428.7;411.4;451.2;520.9;1;1.0;900.0
52018652.0;5216908.0;Pilar de Goiás;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;583.0;631.1;594.3;554.7;0;1.0;660.0
52015386.0;5210158.0;Ipiranga de Goiás;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;513.0;511.3;558.5;624.5;0;1.0;940.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;448.5;385.4;467.9;418.5;0;1.0;720.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019160.0;5218904.0;Rubiataba;GO;2.0;1.0;0;0;0;0;;;;;1;;
52018164.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;411.1;366.8;475.3;457.1;1;1.0;460.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;417.5;376.9;422.3;440.2;1;6.0;0.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;529.4;451.3;522.4;551.2;1;1.0;800.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;473.5;303.1;438.1;389.9;1;1.0;600.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;436.5;528.8;528.5;499.9;1;6.0;0.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;415.4;396.8;492.0;596.1;0;1.0;920.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;468.8;425.3;402.1;483.3;1;1.0;680.0
52015742.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;408.4;449.7;529.3;569.8;0;1.0;880.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;518.1;429.7;484.6;542.6;0;1.0;880.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;395.4;349.1;497.4;400.4;1;1.0;440.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;564.4;585.5;547.8;549.6;1;1.0;640.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;468.6;505.0;495.6;513.6;1;1.0;600.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;436.5;527.4;536.1;489.7;0;1.0;740.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;404.7;532.5;604.2;457.9;0;1.0;840.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;512.1;558.6;534.7;533.1;0;1.0;800.0
52014576.0;5219456.0;Santa Rita do Novo Destino;GO;2.0;2.0;0;0;0;0;;;;;1;;
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;433.0;457.5;505.1;544.2;1;1.0;820.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;443.6;553.0;540.9;388.2;1;1.0;820.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;354.7;443.2;461.9;494.5;1;1.0;380.0
52018920.0;5218607.0;Rialma;GO;2.0;1.0;1;1;1;1;398.4;441.5;508.6;438.2;1;1.0;440.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;533.3;581.3;612.4;635.7;0;1.0;700.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;572.3;558.6;545.3;518.7;0;1.0;880.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024636.0;5211800.0;Jaraguá;GO;4.0;1.0;1;1;1;1;556.7;453.0;492.5;588.6;0;1.0;720.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;0;0;0;0;;;;;0;;
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;656.5;654.7;637.1;718.2;1;1.0;880.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;1;1;0;;408.2;333.5;;0;1.0;460.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;393.1;463.2;480.4;419.8;1;1.0;960.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;0;0;0;0;;;;;1;;
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;507.7;525.8;531.8;456.4;1;1.0;520.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;482.1;583.6;557.0;526.5;0;1.0;900.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;488.6;548.8;643.8;481.0;0;1.0;580.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;456.2;390.4;383.1;390.6;1;1.0;400.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;554.8;605.0;572.4;644.2;1;1.0;920.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;428.8;414.2;396.6;406.2;0;1.0;500.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;508.1;498.7;544.9;512.0;1;1.0;600.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;514.0;579.7;569.2;446.1;0;1.0;680.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;471.1;572.5;511.3;473.0;0;1.0;600.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;546.3;560.1;545.2;562.4;0;1.0;840.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;465.0;498.2;525.1;625.9;0;1.0;800.0
60028187.0;5218904.0;Rubiataba;GO;2.0;2.0;1;1;1;1;454.6;437.3;488.4;549.3;1;1.0;660.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;471.9;514.6;488.3;516.2;0;1.0;700.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;496.7;478.2;552.6;516.3;0;1.0;800.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;413.5;562.0;506.5;450.7;1;1.0;760.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;365.1;415.1;477.0;423.5;1;1.0;620.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;410.7;435.4;443.1;530.4;1;1.0;680.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;396.8;453.8;521.1;463.7;1;1.0;800.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;387.7;487.6;467.4;482.3;1;1.0;680.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;435.8;551.1;559.2;623.1;0;1.0;900.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;476.9;527.8;520.1;622.4;1;1.0;920.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;474.7;497.0;536.5;393.6;0;1.0;640.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;1;1;0;;430.8;424.1;;0;1.0;360.0
60028258.0;5211800.0;Jaraguá;GO;4.0;1.0;1;1;1;1;553.5;535.6;562.5;538.4;0;1.0;700.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017303.0;5210901.0;Itapaci;GO;4.0;1.0;1;1;1;1;365.3;383.2;496.7;470.5;0;1.0;720.0
52018415.0;5214861.0;Nova Glória;GO;2.0;1.0;1;1;1;1;563.1;597.4;609.1;442.8;0;1.0;800.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;383.7;457.8;450.7;499.8;1;3.0;0.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;400.9;428.2;472.0;390.4;1;1.0;500.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;462.2;506.6;527.9;491.0;1;1.0;560.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;613.3;660.3;618.5;606.5;0;1.0;920.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;407.8;517.3;534.7;521.7;1;1.0;840.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;402.9;502.9;361.8;396.9;1;1.0;500.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;431.2;446.8;500.5;378.8;1;1.0;420.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;1;1;0;;488.9;468.5;;1;1.0;420.0
52014576.0;5219456.0;Santa Rita do Novo Destino;GO;2.0;2.0;1;1;1;1;520.7;540.1;484.9;618.4;1;1.0;600.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;447.2;439.8;425.9;382.1;0;1.0;440.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;518.9;493.3;521.3;418.9;1;1.0;560.0
52020231.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;407.5;462.6;427.8;584.1;0;1.0;580.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;430.5;407.4;465.3;409.8;1;1.0;380.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;437.5;498.2;477.7;559.1;0;1.0;900.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;582.3;605.3;595.4;678.8;1;1.0;840.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;1;1;1;1;480.1;426.9;531.0;493.6;1;1.0;900.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;435.9;491.5;481.5;444.7;1;1.0;520.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;517.3;596.4;555.7;645.1;0;1.0;920.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015335.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;462.3;676.1;601.0;639.9;0;1.0;880.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52018318.0;5214705.0;Nova América;GO;2.0;1.0;0;1;1;0;;445.5;500.9;;1;4.0;0.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;567.0;338.6;397.2;490.5;1;1.0;360.0
52016790.0;5209291.0;Guaraíta;GO;2.0;1.0;1;1;1;1;514.2;457.6;529.8;433.5;1;1.0;320.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;418.0;317.8;404.4;412.2;1;1.0;720.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;547.1;511.9;576.4;648.3;0;1.0;580.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;511.8;581.4;539.5;612.3;1;1.0;720.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;438.1;489.1;463.8;469.0;1;1.0;480.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;368.3;437.6;407.4;403.1;1;1.0;600.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;487.9;449.1;483.4;547.3;0;1.0;880.0
52017303.0;5210901.0;Itapaci;GO;4.0;1.0;1;1;1;1;415.5;499.5;553.2;510.9;0;1.0;800.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;487.7;561.4;553.4;496.5;0;1.0;560.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;0;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;469.9;341.6;462.8;463.5;1;1.0;440.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;404.5;422.0;486.5;448.9;0;1.0;560.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;451.7;476.8;507.0;508.4;1;1.0;600.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;1;1;0;;289.5;334.0;;1;4.0;0.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;474.8;414.0;409.3;406.3;0;1.0;600.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;0;0;1;393.9;;;410.0;1;;
52019080.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;409.9;523.7;502.8;496.0;1;1.0;580.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;552.9;568.4;547.7;656.4;0;1.0;700.0
52020231.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;547.1;529.1;540.5;551.1;1;1.0;660.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;457.4;475.9;543.5;395.2;0;1.0;680.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;601.7;619.1;568.0;798.2;0;1.0;840.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;492.8;360.9;416.3;525.1;1;1.0;740.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;606.2;637.7;580.8;600.8;0;1.0;880.0
52016790.0;5209291.0;Guaraíta;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017109.0;5209804.0;Hidrolina;GO;2.0;1.0;1;1;1;1;588.8;626.6;631.1;716.3;1;1.0;800.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;378.4;399.4;447.1;394.0;1;1.0;400.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;448.5;443.3;504.1;540.8;1;1.0;620.0
52019080.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;463.4;409.5;463.8;439.0;1;1.0;440.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;504.8;622.3;591.7;583.7;0;1.0;780.0
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;407.0;486.3;537.4;581.7;0;1.0;640.0
52018920.0;5218607.0;Rialma;GO;2.0;1.0;1;1;1;1;388.4;502.0;530.5;471.8;1;1.0;640.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;438.0;438.0;479.6;514.4;1;1.0;560.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;0;0;0;0;;;;;1;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;370.2;514.0;540.8;461.2;0;1.0;700.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;387.8;482.5;554.1;372.9;0;1.0;580.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;398.9;455.6;457.5;447.0;0;1.0;420.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;459.1;472.3;513.8;424.0;0;1.0;540.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;388.7;372.5;405.6;454.9;1;1.0;260.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;360.4;450.0;360.7;463.5;0;1.0;720.0
52015742.0;5205406.0;Ceres;GO;4.0;1.0;0;0;0;0;;;;;1;;
52018938.0;5218607.0;Rialma;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;1;0;0;1;478.2;;;447.1;0;;
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;510.7;456.6;475.1;394.6;1;1.0;440.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;423.8;284.6;485.3;427.4;1;1.0;560.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;435.6;437.0;514.0;589.6;0;1.0;640.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;448.6;453.6;545.1;655.1;0;1.0;780.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;375.4;421.8;460.7;422.5;0;1.0;600.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;565.7;593.5;556.7;663.2;0;1.0;920.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;501.5;595.3;608.1;631.9;0;1.0;880.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;417.2;566.2;504.7;614.7;0;1.0;880.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;444.1;547.8;565.4;426.1;0;1.0;620.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;384.8;482.1;447.9;423.4;1;1.0;620.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;467.0;471.2;543.4;514.7;1;1.0;560.0
52018415.0;5214861.0;Nova Glória;GO;2.0;1.0;1;1;1;1;366.7;372.5;350.5;419.8;1;1.0;260.0
52018172.0;5213855.0;Morro Agudo de Goiás;GO;2.0;1.0;1;1;1;1;427.5;383.7;461.1;448.5;1;1.0;580.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;499.4;578.0;572.5;617.7;0;1.0;860.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;378.7;517.7;517.6;382.8;0;1.0;940.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;496.6;487.9;511.3;585.1;1;1.0;880.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;439.2;474.1;423.4;551.4;1;1.0;700.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;447.2;476.7;349.5;387.2;1;1.0;500.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;560.1;593.6;605.4;727.6;0;1.0;880.0
52016021.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;560.2;599.4;548.5;641.5;1;1.0;760.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;565.9;554.2;540.4;561.6;0;1.0;820.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;535.2;583.6;525.6;486.8;0;1.0;780.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;485.4;343.0;453.3;422.2;1;1.0;520.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;428.7;589.0;566.7;556.8;1;1.0;540.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;464.3;523.9;539.8;461.0;0;1.0;840.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;400.0;449.5;457.4;475.1;1;1.0;440.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;495.9;487.7;528.6;609.7;1;1.0;600.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;378.7;545.0;545.5;503.4;0;1.0;520.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;397.8;402.3;476.7;500.7;1;1.0;500.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;447.3;482.9;496.2;386.9;1;1.0;500.0
