TP_FAIXA_ETARIA;TP_SEXO;TP_ANO_CONCLUIU;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;SG_UF_PROVA;Q007;Q019;Q021;Q023
2;M;0;5211206;Itapuranga;GO;E;B;A;A
1;M;0;5205406;Ceres;GO;B;A;A;A
6;F;3;5211800;Jaraguá;GO;A;A;A;A
13;F;18;5211206;Itapuranga;GO;D;A;A;A
1;M;0;5208608;Goianésia;GO;A;B;B;A
4;M;1;5205406;Ceres;GO;E;A;C;A
5;M;0;5208608;Goianésia;GO;E;B;B;A
4;M;1;5208608;Goianésia;GO;F;A;B;A
6;M;3;5205406;Ceres;GO;B;A;B;A
4;M;0;5205406;Ceres;GO;C;A;C;A
1;F;0;5208608;Goianésia;GO;I;A;B;A
4;M;0;5205406;Ceres;GO;I;B;B;B
3;M;1;5210901;Itapaci;GO;F;B;B;A
4;M;1;5208608;Goianésia;GO;H;A;C;A
13;F;0;5208608;Goianésia;GO;B;A;A;A
2;F;0;5208608;Goianésia;GO;B;A;A;A
5;F;2;5211800;Jaraguá;GO;L;B;C;B
1;F;0;5205406;Ceres;GO;C;A;A;A
2;M;0;5208608;Goianésia;GO;K;A;C;A
3;M;0;5205406;Ceres;GO;B;A;A;A
2;F;0;5210901;Itapaci;GO;G;A;A;A
2;M;0;5211206;Itapuranga;GO;B;A;A;A
12;F;16;5210901;Itapaci;GO;G;B;C;D
2;F;0;5211800;Jaraguá;GO;B;A;A;A
2;F;0;5211800;Jaraguá;GO;B;A;A;A
12;F;0;5205406;Ceres;GO;B;A;A;A
1;F;0;5218904;Rubiataba;GO;B;A;A;A
1;M;0;5210901;Itapaci;GO;F;A;A;A
2;M;0;5208608;Goianésia;GO;K;B;B;D
1;M;0;5205406;Ceres;GO;G;A;B;D
4;M;0;5205406;Ceres;GO;C;A;A;C
3;M;0;5208608;Goianésia;GO;B;A;A;A
7;F;4;5208608;Goianésia;GO;D;B;A;A
3;F;0;5208608;Goianésia;GO;B;A;A;A
1;F;0;5208608;Goianésia;GO;G;B;A;A
11;M;13;5205406;Ceres;GO;I;B;B;D
1;F;0;5208608;Goianésia;GO;H;B;B;A
3;F;0;5205406;Ceres;GO;F;A;E;A
3;M;0;5208608;Goianésia;GO;D;A;A;A
5;F;2;5208608;Goianésia;GO;D;A;B;A
11;F;13;5210901;Itapaci;GO;E;A;B;A
3;F;0;5211800;Jaraguá;GO;B;A;B;A
9;F;0;5211206;Itapuranga;GO;B;A;B;A
4;M;1;5211206;Itapuranga;GO;C;A;A;A
2;F;0;5210901;Itapaci;GO;B;A;A;A
1;F;0;5210901;Itapaci;GO;C;A;A;A
3;M;0;5205406;Ceres;GO;D;A;B;A
2;F;0;5208608;Goianésia;GO;H;B;A;A
2;F;0;5210901;Itapaci;GO;C;A;B;B
2;F;0;5211206;Itapuranga;GO;B;A;A;A
13;F;0;5210901;Itapaci;GO;B;A;B;A
3;M;0;5211800;Jaraguá;GO;G;A;B;A
4;F;1;5218904;Rubiataba;GO;C;A;A;A
3;F;1;5211800;Jaraguá;GO;C;A;A;A
8;F;5;5211206;Itapuranga;GO;D;A;A;A
2;M;0;5205406;Ceres;GO;E;B;B;A
1;F;0;5211206;Itapuranga;GO;D;A;B;A
2;M;0;5210901;Itapaci;GO;B;B;C;A
1;F;0;5211206;Itapuranga;GO;E;A;B;A
4;F;1;5208608;Goianésia;GO;E;A;B;A
1;F;0;5218904;Rubiataba;GO;B;A;A;A
2;M;0;5211206;Itapuranga;GO;I;A;B;B
3;F;0;5211206;Itapuranga;GO;C;A;B;A
1;F;0;5205406;Ceres;GO;E;A;B;B
3;F;1;5211800;Jaraguá;GO;C;A;A;A
12;F;0;5211800;Jaraguá;GO;A;A;A;A
3;M;0;5210901;Itapaci;GO;E;B;B;A
1;M;0;5208608;Goianésia;GO;G;A;B;A
7;M;5;5205406;Ceres;GO;B;A;B;D
3;F;0;5208608;Goianésia;GO;G;A;A;A
2;F;0;5211800;Jaraguá;GO;E;A;B;B
3;M;0;5205406;Ceres;GO;B;A;B;A
9;M;6;5208608;Goianésia;GO;B;A;A;A
4;F;2;5205406;Ceres;GO;E;A;A;A
2;M;0;5218904;Rubiataba;GO;C;A;A;A
3;M;0;5218904;Rubiataba;GO;B;A;A;A
1;F;0;5205406;Ceres;GO;B;A;A;A
6;F;4;5210901;Itapaci;GO;F;A;B;A
1;F;0;5218904;Rubiataba;GO;C;B;B;A
5;F;3;5218904;Rubiataba;GO;D;A;B;A
3;F;0;5210901;Itapaci;GO;B;A;A;A
2;F;0;5210901;Itapaci;GO;B;A;A;A
4;M;0;5205406;Ceres;GO;C;B;B;B
13;F;0;5210901;Itapaci;GO;B;A;B;A
2;M;0;5205406;Ceres;GO;N;B;A;D
1;F;0;5208608;Goianésia;GO;D;A;B;A
1;M;0;5210901;Itapaci;GO;B;A;A;A
2;M;0;5208608;Goianésia;GO;C;A;A;A
11;F;8;5208608;Goianésia;GO;B;A;B;A
9;F;5;5211800;Jaraguá;GO;B;A;A;A
6;M;3;5205406;Ceres;GO;C;A;A;A
2;F;0;5205406;Ceres;GO;L;B;A;D
4;F;0;5211206;Itapuranga;GO;B;A;A;F
5;F;2;5208608;Goianésia;GO;B;A;A;A
2;F;0;5205406;Ceres;GO;C;A;A;A
1;F;0;5205406;Ceres;GO;D;A;A;A
3;M;0;5208608;Goianésia;GO;C;A;A;A
1;F;0;5210901;Itapaci;GO;C;A;A;A
6;M;0;5208608;Goianésia;GO;D;A;A;A
1;M;0;5218904;Rubiataba;GO;D;B;A;A
5;M;2;5208608;Goianésia;GO;B;A;A;A
6;F;0;5210901;Itapaci;GO;B;A;A;A
2;F;0;5208608;Goianésia;GO;F;A;A;A
1;F;0;5211206;Itapuranga;GO;F;B;B;A
1;F;0;5208608;Goianésia;GO;G;B;C;A
16;M;18;5218904;Rubiataba;GO;F;A;A;A
7;F;5;5208608;Goianésia;GO;D;B;A;A
1;M;0;5211800;Jaraguá;GO;H;A;C;C
3;F;1;5218904;Rubiataba;GO;B;A;A;A
4;M;0;5205406;Ceres;GO;B;A;A;A
4;M;1;5211206;Itapuranga;GO;B;B;A;A
1;F;0;5211800;Jaraguá;GO;B;A;B;B
4;F;0;5208608;Goianésia;GO;D;A;A;A
2;M;0;5211800;Jaraguá;GO;D;A;A;E
4;F;1;5210901;Itapaci;GO;B;B;A;A
2;M;0;5208608;Goianésia;GO;B;B;B;A
5;M;0;5208608;Goianésia;GO;G;B;C;A
1;F;0;5205406;Ceres;GO;K;B;B;A
1;F;0;5208608;Goianésia;GO;D;A;B;A
4;F;0;5208608;Goianésia;GO;E;A;A;A
1;F;0;5205406;Ceres;GO;F;A;A;A
2;M;0;5205406;Ceres;GO;C;A;A;A
3;M;1;5210901;Itapaci;GO;B;A;B;A
3;F;0;5218904;Rubiataba;GO;C;A;A;A
1;F;0;5205406;Ceres;GO;F;A;B;A
2;F;0;5211206;Itapuranga;GO;C;B;A;A
5;M;2;5205406;Ceres;GO;A;B;C;D
1;F;0;5208608;Goianésia;GO;O;B;D;D
1;F;0;5211206;Itapuranga;GO;E;B;B;B
3;M;0;5205406;Ceres;GO;B;A;B;B
2;F;0;5205406;Ceres;GO;B;A;A;B
2;F;0;5210901;Itapaci;GO;D;B;A;A
14;F;0;5208608;Goianésia;GO;C;A;B;A
1;F;0;5210901;Itapaci;GO;D;A;A;A
3;M;0;5205406;Ceres;GO;D;A;A;A
3;M;0;5211206;Itapuranga;GO;F;A;A;A
5;F;2;5218904;Rubiataba;GO;G;B;B;A
4;F;2;5208608;Goianésia;GO;E;A;A;A
9;F;7;5208608;Goianésia;GO;E;A;A;A
1;M;0;5211206;Itapuranga;GO;G;A;B;A
4;F;1;5208608;Goianésia;GO;G;A;A;A
2;M;0;5208608;Goianésia;GO;D;A;A;A
1;M;0;5208608;Goianésia;GO;B;A;A;A
3;F;0;5218904;Rubiataba;GO;B;A;B;A
1;F;0;5211206;Itapuranga;GO;K;A;B;A
2;F;0;5205406;Ceres;GO;C;B;B;E
6;F;3;5218904;Rubiataba;GO;C;A;B;A
12;F;0;5205406;Ceres;GO;A;A;B;A
3;F;0;5211206;Itapuranga;GO;C;A;A;A
2;M;0;5211800;Jaraguá;GO;B;A;A;A
2;F;0;5211800;Jaraguá;GO;B;A;A;A
12;F;15;5211800;Jaraguá;GO;B;A;B;A
3;F;1;5208608;Goianésia;GO;F;A;B;D
2;M;0;5210901;Itapaci;GO;D;B;B;A
1;F;0;5208608;Goianésia;GO;B;A;A;A
3;M;0;5210901;Itapaci;GO;C;A;A;A
3;F;0;5211800;Jaraguá;GO;D;A;B;A
4;M;1;5208608;Goianésia;GO;A;A;A;A
3;M;0;5210901;Itapaci;GO;A;A;A;A
4;M;1;5211206;Itapuranga;GO;B;A;B;A
1;M;0;5211800;Jaraguá;GO;H;A;B;A
3;F;0;5205406;Ceres;GO;A;A;A;A
1;M;0;5211800;Jaraguá;GO;C;A;B;A
3;F;0;5210901;Itapaci;GO;B;A;B;A
2;F;0;5211800;Jaraguá;GO;B;A;A;A
3;M;0;5208608;Goianésia;GO;H;A;B;A
2;M;0;5205406;Ceres;GO;E;A;A;A
2;M;0;5218904;Rubiataba;GO;C;A;A;A
1;F;0;5208608;Goianésia;GO;K;B;C;A
2;M;0;5211206;Itapuranga;GO;K;B;C;D
6;M;0;5211800;Jaraguá;GO;B;A;A;A
3;F;0;5211206;Itapuranga;GO;C;A;A;A
4;M;0;5218904;Rubiataba;GO;B;A;A;A
7;M;4;5211800;Jaraguá;GO;A;A;A;A
3;F;0;5208608;Goianésia;GO;C;A;A;A
3;M;0;5208608;Goianésia;GO;C;A;A;A
2;F;0;5205406;Ceres;GO;B;A;B;A
7;F;4;5208608;Goianésia;GO;B;A;A;A
3;M;0;5208608;Goianésia;GO;K;B;C;A
3;M;0;5218904;Rubiataba;GO;B;A;A;A
2;M;0;5210901;Itapaci;GO;A;A;A;A
3;F;0;5205406;Ceres;GO;B;A;A;A
1;F;0;5205406;Ceres;GO;C;A;B;A
3;F;0;5205406;Ceres;GO;B;A;A;A
3;M;0;5208608;Goianésia;GO;B;B;A;A
3;M;0;5210901;Itapaci;GO;B;A;B;A
1;M;0;5205406;Ceres;GO;G;A;B;A
6;M;4;5208608;Goianésia;GO;D;A;B;A
7;M;4;5205406;Ceres;GO;E;A;B;A
6;F;3;5211206;Itapuranga;GO;D;A;B;A
3;M;0;5211206;Itapuranga;GO;C;A;B;A
3;F;0;5210901;Itapaci;GO;I;B;A;B
2;M;0;5205406;Ceres;GO;C;A;A;A
4;M;0;5211800;Jaraguá;GO;A;B;A;A
1;M;0;5211800;Jaraguá;GO;B;A;B;A
2;M;0;5210901;Itapaci;GO;D;B;B;A
1;F;0;5205406;Ceres;GO;F;B;A;A
14;F;15;5218904;Rubiataba;GO;B;A;A;A
3;F;0;5208608;Goianésia;GO;B;A;A;A
1;M;0;5211800;Jaraguá;GO;C;A;A;A
3;F;0;5211800;Jaraguá;GO;B;A;A;A
2;F;0;5211800;Jaraguá;GO;B;A;B;A
3;F;0;5211800;Jaraguá;GO;A;A;A;A
2;F;0;5208608;Goianésia;GO;B;A;A;A
7;F;0;5211206;Itapuranga;GO;C;A;A;A
3;M;0;5211800;Jaraguá;GO;C;A;A;A
1;F;0;5211206;Itapuranga;GO;G;B;B;A
2;M;0;5208608;Goianésia;GO;E;A;B;A
3;F;0;5205406;Ceres;GO;C;A;B;A
2;M;0;5208608;Goianésia;GO;H;A;B;A
2;F;0;5211800;Jaraguá;GO;B;A;A;A
1;F;0;5205406;Ceres;GO;A;A;A;A
1;F;0;5211800;Jaraguá;GO;C;A;A;A
2;M;0;5208608;Goianésia;GO;C;B;B;A
2;M;0;5218904;Rubiataba;GO;H;A;B;A
3;M;0;5211206;Itapuranga;GO;C;A;A;A
2;F;0;5211800;Jaraguá;GO;B;A;A;A
2;F;0;5210901;Itapaci;GO;F;B;B;D
2;F;0;5205406;Ceres;GO;D;A;A;A
1;M;0;5211206;Itapuranga;GO;H;A;B;A
2;F;0;5211800;Jaraguá;GO;C;A;A;A
11;M;12;5205406;Ceres;GO;A;A;B;A
1;F;0;5211800;Jaraguá;GO;C;A;B;A
12;F;5;5211800;Jaraguá;GO;F;B;B;D
4;M;1;5211800;Jaraguá;GO;B;A;B;A
3;F;0;5211800;Jaraguá;GO;G;A;A;A
3;F;0;5205406;Ceres;GO;D;A;A;A
2;M;0;5218904;Rubiataba;GO;C;A;A;A
12;M;0;5205406;Ceres;GO;B;A;A;A
6;F;4;5208608;Goianésia;GO;C;A;B;A
5;F;2;5208608;Goianésia;GO;G;B;B;D
14;M;0;5205406;Ceres;GO;C;A;A;A
15;M;0;5205406;Ceres;GO;C;A;A;A
11;F;10;5208608;Goianésia;GO;C;A;A;A
3;M;0;5211800;Jaraguá;GO;C;A;A;A
1;F;0;5208608;Goianésia;GO;J;B;B;A
2;M;0;5218904;Rubiataba;GO;H;A;A;A
11;F;9;5210901;Itapaci;GO;E;A;B;A
17;F;0;5205406;Ceres;GO;C;A;A;A
16;M;0;5205406;Ceres;GO;B;A;A;A
9;M;7;5205406;Ceres;GO;C;A;B;A
4;F;1;5205406;Ceres;GO;B;A;A;A
12;M;0;5211800;Jaraguá;GO;B;A;A;A
2;F;0;5211800;Jaraguá;GO;A;A;B;A
1;M;0;5208608;Goianésia;GO;B;A;A;A
7;F;0;5211800;Jaraguá;GO;A;A;B;A
1;M;0;5211206;Itapuranga;GO;J;A;B;A
3;F;0;5208608;Goianésia;GO;C;A;A;A
5;M;2;5210901;Itapaci;GO;C;A;A;E
3;F;0;5205406;Ceres;GO;C;A;A;A
2;F;0;5210901;Itapaci;GO;E;A;A;A
1;M;0;5211206;Itapuranga;GO;C;A;B;A
1;F;0;5211800;Jaraguá;GO;G;A;A;D
5;F;3;5205406;Ceres;GO;D;A;B;A
3;M;0;5210901;Itapaci;GO;B;A;B;A
4;M;2;5218904;Rubiataba;GO;G;A;B;A
3;M;0;5208608;Goianésia;GO;D;A;C;A
2;M;0;5211206;Itapuranga;GO;B;A;A;A
3;F;0;5205406;Ceres;GO;B;A;A;A
8;M;6;5218904;Rubiataba;GO;B;A;A;A
3;F;0;5211800;Jaraguá;GO;B;A;A;A
8;F;5;5210901;Itapaci;GO;E;A;B;E
3;M;0;5210901;Itapaci;GO;E;A;A;A
2;F;0;5211206;Itapuranga;GO;H;A;B;A
8;M;6;5205406;Ceres;GO;J;A;B;A
1;F;0;5210901;Itapaci;GO;C;A;B;A
2;M;0;5211800;Jaraguá;GO;B;A;A;A
2;F;0;5210901;Itapaci;GO;C;A;A;A
2;M;0;5208608;Goianésia;GO;C;A;A;A
1;F;0;5211206;Itapuranga;GO;B;A;B;A
5;M;3;5205406;Ceres;GO;C;A;A;A
2;M;0;5205406;Ceres;GO;C;A;A;A
9;F;7;5208608;Goianésia;GO;B;A;A;A
3;F;0;5205406;Ceres;GO;C;A;A;A
1;F;0;5205406;Ceres;GO;C;A;A;E
1;M;0;5205406;Ceres;GO;G;B;A;A
2;M;0;5205406;Ceres;GO;E;A;A;A
2;M;0;5208608;Goianésia;GO;D;A;A;B
3;M;0;5205406;Ceres;GO;I;B;D;A
13;F;18;5210901;Itapaci;GO;F;A;B;A
2;F;0;5211206;Itapuranga;GO;B;A;A;A
3;F;0;5208608;Goianésia;GO;C;A;A;A
3;F;1;5205406;Ceres;GO;G;A;A;A
3;F;0;5211800;Jaraguá;GO;C;A;B;A
3;F;0;5208608;Goianésia;GO;C;A;A;A
2;M;0;5208608;Goianésia;GO;B;A;A;A
2;M;0;5205406;Ceres;GO;G;B;B;A
3;M;0;5205406;Ceres;GO;B;A;A;A
12;F;15;5208608;Goianésia;GO;B;A;B;A
4;M;1;5208608;Goianésia;GO;E;A;A;A
1;F;0;5205406;Ceres;GO;J;B;B;A
1;F;0;5211800;Jaraguá;GO;C;A;A;A
3;M;0;5211206;Itapuranga;GO;C;A;B;A
6;F;3;5208608;Goianésia;GO;B;A;B;A
2;F;0;5210901;Itapaci;GO;F;B;A;A
3;F;0;5211206;Itapuranga;GO;M;A;A;A
3;F;0;5211800;Jaraguá;GO;B;A;A;A
3;M;1;5208608;Goianésia;GO;O;A;E;D
3;F;0;5211206;Itapuranga;GO;C;A;A;A
3;F;0;5205406;Ceres;GO;E;A;B;A
5;F;3;5208608;Goianésia;GO;B;A;B;A
2;M;0;5211800;Jaraguá;GO;E;B;B;D
2;F;0;5210901;Itapaci;GO;C;A;B;A
3;M;0;5210901;Itapaci;GO;C;B;B;B
3;F;0;5205406;Ceres;GO;B;A;A;A
2;M;0;5210901;Itapaci;GO;E;A;B;A
3;F;0;5210901;Itapaci;GO;C;A;B;A
3;F;0;5211800;Jaraguá;GO;B;A;A;A
1;M;0;5211206;Itapuranga;GO;H;B;B;A
2;M;0;5208608;Goianésia;GO;C;B;B;A
1;M;0;5211800;Jaraguá;GO;H;A;B;A
1;F;0;5210901;Itapaci;GO;B;A;A;A
2;F;0;5205406;Ceres;GO;B;A;B;A
3;F;0;5205406;Ceres;GO;B;A;A;A
7;M;3;5208608;Goianésia;GO;A;A;A;A
2;F;0;5210901;Itapaci;GO;B;A;A;A
1;M;0;5210901;Itapaci;GO;C;A;A;A
1;F;0;5210901;Itapaci;GO;E;A;B;A
1;M;0;5211206;Itapuranga;GO;B;A;A;A
2;M;0;5210901;Itapaci;GO;E;B;B;D
1;M;0;5210901;Itapaci;GO;C;A;B;F
3;F;0;5208608;Goianésia;GO;C;B;B;A
2;M;0;5210901;Itapaci;GO;B;A;A;A
6;F;4;5208608;Goianésia;GO;B;A;A;A
3;F;0;5210901;Itapaci;GO;C;A;A;A
4;M;0;5208608;Goianésia;GO;C;A;B;A
6;M;4;5208608;Goianésia;GO;C;A;B;A
1;M;0;5211800;Jaraguá;GO;K;A;B;D
2;F;0;5205406;Ceres;GO;B;A;A;A
1;F;0;5208608;Goianésia;GO;E;B;C;A
3;M;0;5211206;Itapuranga;GO;B;B;A;A
2;M;0;5208608;Goianésia;GO;B;A;B;B
2;F;0;5211800;Jaraguá;GO;B;A;A;A
3;M;0;5211800;Jaraguá;GO;C;B;B;A
3;F;0;5208608;Goianésia;GO;B;A;A;A
6;M;2;5208608;Goianésia;GO;B;A;B;A
7;F;4;5208608;Goianésia;GO;E;B;A;A
2;M;0;5210901;Itapaci;GO;B;A;A;A
3;M;1;5211800;Jaraguá;GO;E;A;B;A
3;M;0;5208608;Goianésia;GO;B;A;A;A
1;F;0;5205406;Ceres;GO;K;B;B;D
2;F;0;5211800;Jaraguá;GO;C;B;B;A
11;F;0;5205406;Ceres;GO;E;A;A;A
4;F;1;5211800;Jaraguá;GO;B;A;A;A
2;M;0;5205406;Ceres;GO;C;A;A;A
1;F;0;5211800;Jaraguá;GO;G;A;A;A
2;F;0;5211800;Jaraguá;GO;B;A;A;A
1;F;0;5208608;Goianésia;GO;D;B;B;A
1;F;0;5208608;Goianésia;GO;C;A;A;A
3;F;0;5208608;Goianésia;GO;B;A;B;A
6;F;4;5211800;Jaraguá;GO;D;A;B;A
11;M;0;5205406;Ceres;GO;C;A;A;A
4;F;1;5208608;Goianésia;GO;B;A;A;A
2;F;0;5210901;Itapaci;GO;B;A;A;A
1;M;0;5210901;Itapaci;GO;E;A;B;A
2;M;0;5208608;Goianésia;GO;G;A;D;A
7;M;4;5208608;Goianésia;GO;O;A;B;A
2;M;0;5208608;Goianésia;GO;I;A;B;B
2;M;0;5205406;Ceres;GO;P;B;D;D
2;M;0;5205406;Ceres;GO;D;A;B;A
1;F;0;5211800;Jaraguá;GO;J;A;A;D
8;F;0;5205406;Ceres;GO;B;A;A;A
1;M;0;5218904;Rubiataba;GO;D;A;B;A
3;F;1;5208608;Goianésia;GO;O;A;C;D
3;F;0;5210901;Itapaci;GO;C;A;A;D
2;F;0;5205406;Ceres;GO;P;A;B;D
2;M;0;5210901;Itapaci;GO;B;A;A;A
3;M;0;5210901;Itapaci;GO;B;B;A;C
3;F;1;5205406;Ceres;GO;C;A;B;D
14;M;0;5211206;Itapuranga;GO;B;A;A;A
4;F;0;5211800;Jaraguá;GO;B;A;B;A
3;F;0;5211800;Jaraguá;GO;B;A;C;A
3;M;0;5205406;Ceres;GO;B;A;B;A
2;M;0;5208608;Goianésia;GO;B;A;A;A
1;F;0;5208608;Goianésia;GO;F;B;C;D
2;M;0;5208608;Goianésia;GO;C;B;B;B
2;M;0;5218904;Rubiataba;GO;B;A;C;A
4;F;2;5218904;Rubiataba;GO;B;A;B;A
3;F;0;5218904;Rubiataba;GO;B;A;A;A
2;F;0;5205406;Ceres;GO;C;A;B;A
3;F;0;5211206;Itapuranga;GO;F;A;B;A
3;F;0;5205406;Ceres;GO;G;B;B;A
2;M;0;5218904;Rubiataba;GO;D;A;A;A
1;F;0;5208608;Goianésia;GO;B;A;A;A
2;F;0;5218904;Rubiataba;GO;C;B;B;A
2;M;0;5205406;Ceres;GO;H;B;B;B
2;M;0;5208608;Goianésia;GO;C;A;B;A
1;F;0;5210901;Itapaci;GO;F;A;A;A
17;F;18;5205406;Ceres;GO;G;A;B;A
2;M;0;5208608;Goianésia;GO;C;A;A;A
1;M;0;5208608;Goianésia;GO;F;A;A;A
2;M;0;5205406;Ceres;GO;E;A;A;A
2;M;0;5211800;Jaraguá;GO;C;A;B;A
3;M;0;5211206;Itapuranga;GO;D;B;B;A
2;F;0;5211800;Jaraguá;GO;F;A;C;A
3;F;0;5210901;Itapaci;GO;B;A;A;A
3;M;0;5208608;Goianésia;GO;D;A;A;A
7;F;0;5205406;Ceres;GO;C;A;A;A
3;F;0;5211800;Jaraguá;GO;B;B;A;A
1;F;0;5211800;Jaraguá;GO;D;A;B;A
3;M;0;5210901;Itapaci;GO;E;A;A;A
2;M;0;5205406;Ceres;GO;H;B;B;A
7;M;3;5210901;Itapaci;GO;G;A;A;A
1;M;0;5205406;Ceres;GO;B;A;B;A
11;M;11;5218904;Rubiataba;GO;B;A;B;A
2;M;0;5208608;Goianésia;GO;G;A;A;A
2;F;0;5211206;Itapuranga;GO;B;A;A;A
2;F;0;5208608;Goianésia;GO;B;A;A;A
12;M;0;5205406;Ceres;GO;F;A;B;A
13;F;18;5208608;Goianésia;GO;G;A;B;B
3;M;0;5205406;Ceres;GO;C;A;A;A
4;M;0;5211206;Itapuranga;GO;A;A;B;A
12;F;0;5218904;Rubiataba;GO;C;A;A;A
3;F;0;5211800;Jaraguá;GO;B;A;A;A
3;F;0;5211800;Jaraguá;GO;F;A;B;A
3;F;0;5211800;Jaraguá;GO;E;A;B;A
2;M;0;5205406;Ceres;GO;B;A;A;C
13;F;18;5218904;Rubiataba;GO;H;A;B;A
4;F;1;5211206;Itapuranga;GO;G;A;B;A
3;M;0;5205406;Ceres;GO;B;A;B;A
2;F;0;5208608;Goianésia;GO;C;A;A;B
3;F;0;5210901;Itapaci;GO;E;A;A;A
3;M;0;5211800;Jaraguá;GO;B;A;A;A
2;M;0;5218904;Rubiataba;GO;C;A;B;A
4;F;1;5211206;Itapuranga;GO;B;A;A;A
3;M;0;5211800;Jaraguá;GO;D;A;A;A
11;M;0;5211206;Itapuranga;GO;C;A;B;A
10;F;8;5208608;Goianésia;GO;G;A;B;D
3;F;0;5210901;Itapaci;GO;B;B;B;A
4;M;1;5205406;Ceres;GO;D;A;B;A
2;F;0;5205406;Ceres;GO;C;A;A;A
3;F;1;5211206;Itapuranga;GO;G;B;B;B
1;F;0;5218904;Rubiataba;GO;B;A;B;A
4;M;1;5205406;Ceres;GO;B;A;A;A
5;F;2;5211800;Jaraguá;GO;F;B;B;A
3;F;0;5211800;Jaraguá;GO;E;B;B;A
1;M;0;5208608;Goianésia;GO;J;A;B;D
1;F;0;5210901;Itapaci;GO;D;A;B;D
4;F;2;5208608;Goianésia;GO;B;B;B;A
2;F;0;5208608;Goianésia;GO;B;A;A;A
10;F;6;5208608;Goianésia;GO;C;A;B;A
2;M;0;5210901;Itapaci;GO;E;A;B;A
1;F;0;5218904;Rubiataba;GO;L;B;C;A
2;M;0;5210901;Itapaci;GO;B;A;A;A
4;F;1;5211800;Jaraguá;GO;E;A;B;A
5;M;2;5205406;Ceres;GO;D;A;A;A
4;F;1;5208608;Goianésia;GO;C;A;A;A
2;F;0;5218904;Rubiataba;GO;E;A;A;A
2;F;0;5205406;Ceres;GO;B;A;A;A
1;M;0;5205406;Ceres;GO;G;A;B;D
3;F;0;5205406;Ceres;GO;O;B;D;D
2;F;0;5218904;Rubiataba;GO;C;A;A;A
3;F;1;5218904;Rubiataba;GO;C;A;A;A
7;F;4;5208608;Goianésia;GO;C;A;A;A
1;F;0;5211206;Itapuranga;GO;C;A;A;A
5;F;3;5205406;Ceres;GO;B;A;A;A
3;M;0;5211800;Jaraguá;GO;B;A;C;A
1;F;0;5211800;Jaraguá;GO;B;A;A;A
2;M;0;5208608;Goianésia;GO;D;A;B;A
3;M;0;5208608;Goianésia;GO;C;A;A;A
2;F;0;5205406;Ceres;GO;B;A;B;A
3;F;0;5210901;Itapaci;GO;E;A;A;A
1;F;0;5211800;Jaraguá;GO;C;A;A;A
3;M;0;5208608;Goianésia;GO;H;A;A;A
3;F;0;5211206;Itapuranga;GO;F;A;A;A
8;F;5;5211800;Jaraguá;GO;F;A;D;A
3;M;0;5211800;Jaraguá;GO;B;A;A;A
2;F;0;5211206;Itapuranga;GO;B;A;A;A
8;M;6;5205406;Ceres;GO;B;A;A;A
2;F;0;5210901;Itapaci;GO;D;B;C;B
1;F;0;5211800;Jaraguá;GO;H;B;B;A
2;M;0;5218904;Rubiataba;GO;C;A;A;A
3;M;0;5211206;Itapuranga;GO;B;A;A;A
1;F;0;5211800;Jaraguá;GO;C;A;A;A
3;M;0;5208608;Goianésia;GO;I;A;D;D
3;F;0;5211206;Itapuranga;GO;D;A;B;A
2;F;0;5208608;Goianésia;GO;D;A;B;A
3;F;0;5208608;Goianésia;GO;C;B;A;A
2;F;0;5211800;Jaraguá;GO;A;A;A;A
4;M;1;5211800;Jaraguá;GO;B;A;A;A
6;F;3;5208608;Goianésia;GO;B;A;A;A
7;F;5;5205406;Ceres;GO;B;A;B;E
2;F;0;5208608;Goianésia;GO;E;A;A;A
3;F;0;5211800;Jaraguá;GO;B;A;A;A
12;F;14;5208608;Goianésia;GO;A;A;B;A
3;F;1;5205406;Ceres;GO;F;A;B;A
9;M;7;5210901;Itapaci;GO;B;A;B;A
3;F;0;5210901;Itapaci;GO;B;A;A;A
4;M;1;5208608;Goianésia;GO;B;A;A;A
11;M;7;5205406;Ceres;GO;B;A;A;A
5;F;2;5211206;Itapuranga;GO;B;A;B;A
1;F;0;5205406;Ceres;GO;E;A;B;A
3;F;0;5208608;Goianésia;GO;C;A;A;A
4;F;2;5208608;Goianésia;GO;B;A;A;A
4;F;0;5205406;Ceres;GO;C;B;B;A
1;F;0;5210901;Itapaci;GO;M;B;C;D
1;F;0;5210901;Itapaci;GO;D;A;B;A
3;F;0;5210901;Itapaci;GO;A;A;A;A
3;F;0;5205406;Ceres;GO;C;A;A;A
2;F;0;5210901;Itapaci;GO;C;A;A;E
2;F;0;5208608;Goianésia;GO;E;B;B;A
2;F;0;5208608;Goianésia;GO;A;A;B;A
1;M;0;5208608;Goianésia;GO;E;A;A;A
2;F;0;5205406;Ceres;GO;C;A;A;A
5;F;3;5208608;Goianésia;GO;I;B;B;A
3;F;0;5205406;Ceres;GO;B;A;A;A
5;F;2;5205406;Ceres;GO;B;A;B;A
2;F;0;5205406;Ceres;GO;C;A;B;A
2;F;0;5205406;Ceres;GO;C;A;B;A
7;F;4;5205406;Ceres;GO;B;A;A;A
3;F;0;5208608;Goianésia;GO;C;A;A;A
7;F;5;5208608;Goianésia;GO;E;A;B;A
